city,scenario,severity,feat_n_nodes,feat_n_edges,feat_avg_degree,feat_degree_std,feat_max_degree,feat_avg_clustering,feat_transitivity,feat_assortativity,feat_density,feat_giant_component_frac,feat_approx_aspl,feat_modularity,feat_bridge_frac,feat_tunnel_frac,feat_major_highway_frac,feat_bc_mean,feat_bc_std,met_avg_ratio,met_median_ratio,met_pct_disconnected,met_n_removed_edges,met_n_pairs,label_resilience_score
"Pittsburgh, Pennsylvania, USA",Random Failure,0.05,9122.0,12988.0,2.8476211357158516,0.9833180687446865,7.0,0.040665163236967665,0.0464212534444994,0.10162172038143094,0.0003122049266216261,1.0,8071.034926179103,0.9508275637913239,0.01926075778648797,0.002233742150292915,0.1636532220676866,0.003705069172573004,0.012948360925140335,1.3636112688505666,1.0754985267356092,6.666666666666667,1186,60,0.7333468289998317
"Pittsburgh, Pennsylvania, USA",Random Failure,0.1,9122.0,12988.0,2.8476211357158516,0.9833180687446865,7.0,0.040665163236967665,0.0464212534444994,0.10162172038143094,0.0003122049266216261,1.0,8071.034926179103,0.9508275637913239,0.01926075778648797,0.002233742150292915,0.1636532220676866,0.003705069172573004,0.012948360925140335,1.6192952325023149,1.2261417792431315,10.0,2372,60,0.6175526117338646
"Pittsburgh, Pennsylvania, USA",Random Failure,0.2,9122.0,12988.0,2.8476211357158516,0.9833180687446865,7.0,0.040665163236967665,0.0464212534444994,0.10162172038143094,0.0003122049266216261,1.0,8071.034926179103,0.9508275637913239,0.01926075778648797,0.002233742150292915,0.1636532220676866,0.003705069172573004,0.012948360925140335,3.047428738690598,2.175631598604542,41.666666666666664,4745,60,0.32814549108363217
"Pittsburgh, Pennsylvania, USA",Random Failure,0.3,9122.0,12988.0,2.8476211357158516,0.9833180687446865,7.0,0.040665163236967665,0.0464212534444994,0.10162172038143094,0.0003122049266216261,1.0,8071.034926179103,0.9508275637913239,0.01926075778648797,0.002233742150292915,0.1636532220676866,0.003705069172573004,0.012948360925140335,4.8678032082940605,5.0,96.66666666666667,7118,60,0.20543147641961756
"Dallas, Texas, USA",Bridge Collapse,0.05,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,4.316983936647899,5.0,80.0,1675,60,0.23164320615389905
"Dallas, Texas, USA",Bridge Collapse,0.1,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,4.316983936647899,5.0,80.0,1675,60,0.23164320615389905
"Dallas, Texas, USA",Bridge Collapse,0.2,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,4.316983936647899,5.0,80.0,1675,60,0.23164320615389905
"Dallas, Texas, USA",Bridge Collapse,0.3,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,4.316983936647899,5.0,80.0,1675,60,0.23164320615389905
"Dallas, Texas, USA",Tunnel Closure,0.05,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,1.0327636230160695,1.0,0.0,67,60,0.968275777451972
"Dallas, Texas, USA",Tunnel Closure,0.1,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,1.0327636230160695,1.0,0.0,67,60,0.968275777451972
